cod-ca;ca;cod-prov;prov;ano;mes;form-soc;num-con;capt-suscr-con;capt-desem-con
07;Castilla y León;24;León;2019;5;SA;1;60000;60000
09;Cataluña;25;Lleida;2019;5;SA;0;0;0
17;La Rioja;26;Rioja, La;2019;5;SA;1;7910000;3955000
12;Galicia;27;Lugo;2019;5;SA;0;0;0
13;Comunidad de Madrid;28;Madrid;2019;5;SA;15;4683300;3928300
01;Andalucía;29;Málaga;2019;5;SA;0;0;0
14;Región de Murcia;30;Murcia;2019;5;SA;2;120000;75000
15;C. Foral de Navarra;31;Navarra;2019;5;SA;0;0;0
12;Galicia;32;Ourense;2019;5;SA;1;55225000;55225000
03;Principado de Asturias;33;Asturias;2019;5;SA;1;1000000;1000000
07;Castilla y León;34;Palencia;2019;5;SA;0;0;0
05;Canarias;35;Palmas, Las;2019;5;SA;0;0;0
12;Galicia;36;Pontevedra;2019;5;SA;1;60000;60000
07;Castilla y León;37;Salamanca;2019;5;SA;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2019;5;SA;0;0;0
06;Cantabria;39;Cantabria;2019;5;SA;0;0;0
07;Castilla y León;40;Segovia;2019;5;SA;0;0;0
01;Andalucía;41;Sevilla;2019;5;SA;1;60000;15000
07;Castilla y León;42;Soria;2019;5;SA;0;0;0
09;Cataluña;43;Tarragona;2019;5;SA;1;1000000;1000000
02;Aragón;44;Teruel;2019;5;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2019;5;SA;2;160101;110101
10;Comunitat Valenciana;46;València / Valencia;2019;5;SA;0;0;0
07;Castilla y León;47;Valladolid;2019;5;SA;0;0;0
16;País Vasco;48;Bizkaia;2019;5;SA;0;0;0
07;Castilla y León;49;Zamora;2019;5;SA;0;0;0
02;Aragón;50;Zaragoza;2019;5;SA;0;0;0
18;Ceuta;51;Ceuta;2019;5;SA;0;0;0
19;Melilla;52;Melilla;2019;5;SA;0;0;0
16;País Vasco;01;Araba / Álava;2019;5;SL;38;1262142;1262142
08;Castilla-La Mancha;02;Albacete;2019;5;SL;41;1413010;1413010
10;Comunitat Valenciana;03;Alacant / Alicante;2019;5;SL;390;18397538;18397538
01;Andalucía;04;Almería;2019;5;SL;134;1631352;1631352
07;Castilla y León;05;Ávila;2019;5;SL;13;175834;175834
11;Extremadura;06;Badajoz;2019;5;SL;75;853929;853929
04;Illes Balears;07;Illes Balears;2019;5;SL;310;64164403;64164403
09;Cataluña;08;Barcelona;2019;5;SL;1533;64449450;64449450
07;Castilla y León;09;Burgos;2019;5;SL;16;331130;331130
11;Extremadura;10;Cáceres;2019;5;SL;31;772707;772707
01;Andalucía;11;Cádiz;2019;5;SL;178;7266374;7266374
10;Comunitat Valenciana;12;Castelló / Castellón;2019;5;SL;102;3245626;3245626
08;Castilla-La Mancha;13;Ciudad Real;2019;5;SL;46;741585;741585
01;Andalucía;14;Córdoba;2019;5;SL;75;2949564;2949564
12;Galicia;15;Coruña, A;2019;5;SL;139;27129056;27129056
08;Castilla-La Mancha;16;Cuenca;2019;5;SL;29;509143;509143
09;Cataluña;17;Girona;2019;5;SL;163;2968874;2968874
01;Andalucía;18;Granada;2019;5;SL;123;2144202;2144202
08;Castilla-La Mancha;19;Guadalajara;2019;5;SL;21;156422;156422
16;País Vasco;20;Gipuzkoa;2019;5;SL;94;3277194;3277194
01;Andalucía;21;Huelva;2019;5;SL;51;498377;498377
02;Aragón;22;Huesca;2019;5;SL;37;1754904;1754904
01;Andalucía;23;Jaén;2019;5;SL;40;4310041;4310041
07;Castilla y León;24;León;2019;5;SL;64;3718210;3718210
09;Cataluña;25;Lleida;2019;5;SL;42;817470;817470
17;La Rioja;26;Rioja, La;2019;5;SL;43;1874231;1874231
12;Galicia;27;Lugo;2019;5;SL;40;813621;813621
13;Comunidad de Madrid;28;Madrid;2019;5;SL;1873;68083005;68083005
01;Andalucía;29;Málaga;2019;5;SL;492;7851639;7851639
14;Región de Murcia;30;Murcia;2019;5;SL;240;3141057;3141057
15;C. Foral de Navarra;31;Navarra;2019;5;SL;61;4621733;4621733
12;Galicia;32;Ourense;2019;5;SL;29;2047170;2047170
03;Principado de Asturias;33;Asturias;2019;5;SL;89;1752773;1752773
07;Castilla y León;34;Palencia;2019;5;SL;12;1064200;1064200
05;Canarias;35;Palmas, Las;2019;5;SL;170;3156717;3156717
12;Galicia;36;Pontevedra;2019;5;SL;103;1872687;1872687
07;Castilla y León;37;Salamanca;2019;5;SL;39;969311;969311
05;Canarias;38;Santa Cruz de Tenerife;2019;5;SL;132;3480315;3480315
06;Cantabria;39;Cantabria;2019;5;SL;52;323977;323977
07;Castilla y León;40;Segovia;2019;5;SL;18;219006;219006
01;Andalucía;41;Sevilla;2019;5;SL;298;20308958;20308958
07;Castilla y León;42;Soria;2019;5;SL;13;185010;185010
09;Cataluña;43;Tarragona;2019;5;SL;108;2907160;2907160
02;Aragón;44;Teruel;2019;5;SL;11;40100;40100
08;Castilla-La Mancha;45;Toledo;2019;5;SL;69;5471630;5471630
10;Comunitat Valenciana;46;València / Valencia;2019;5;SL;461;49036397;49036397
07;Castilla y León;47;Valladolid;2019;5;SL;52;511608;511608
16;País Vasco;48;Bizkaia;2019;5;SL;159;27158008;27158008
07;Castilla y León;49;Zamora;2019;5;SL;29;237390;237390
02;Aragón;50;Zaragoza;2019;5;SL;143;4974320;4974320
18;Ceuta;51;Ceuta;2019;5;SL;3;356030;356030
19;Melilla;52;Melilla;2019;5;SL;9;132680;132680
16;País Vasco;01;Araba / Álava;2019;5;Otras;0;0;0
08;Castilla-La Mancha;02;Albacete;2019;5;Otras;1;867375;867375
10;Comunitat Valenciana;03;Alacant / Alicante;2019;5;Otras;1;100000;100000
01;Andalucía;04;Almería;2019;5;Otras;0;0;0
07;Castilla y León;05;Ávila;2019;5;Otras;0;0;0
11;Extremadura;06;Badajoz;2019;5;Otras;0;0;0
04;Illes Balears;07;Illes Balears;2019;5;Otras;1;516000;516000
09;Cataluña;08;Barcelona;2019;5;Otras;18;45200;45200
07;Castilla y León;09;Burgos;2019;5;Otras;0;0;0
11;Extremadura;10;Cáceres;2019;5;Otras;0;0;0
01;Andalucía;11;Cádiz;2019;5;Otras;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2019;5;Otras;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2019;5;Otras;0;0;0
01;Andalucía;14;Córdoba;2019;5;Otras;0;0;0
12;Galicia;15;Coruña, A;2019;5;Otras;0;0;0
08;Castilla-La Mancha;16;Cuenca;2019;5;Otras;0;0;0
09;Cataluña;17;Girona;2019;5;Otras;4;129290;129290
01;Andalucía;18;Granada;2019;5;Otras;1;1000;1000
08;Castilla-La Mancha;19;Guadalajara;2019;5;Otras;0;0;0
16;País Vasco;20;Gipuzkoa;2019;5;Otras;5;1500;1500
01;Andalucía;21;Huelva;2019;5;Otras;0;0;0
02;Aragón;22;Huesca;2019;5;Otras;0;0;0
01;Andalucía;23;Jaén;2019;5;Otras;0;0;0
07;Castilla y León;24;León;2019;5;Otras;0;0;0
09;Cataluña;25;Lleida;2019;5;Otras;0;0;0
17;La Rioja;26;Rioja, La;2019;5;Otras;0;0;0
12;Galicia;27;Lugo;2019;5;Otras;0;0;0
13;Comunidad de Madrid;28;Madrid;2019;5;Otras;107;25600;25600
01;Andalucía;29;Málaga;2019;5;Otras;1;3000;3000
14;Región de Murcia;30;Murcia;2019;5;Otras;0;0;0
15;C. Foral de Navarra;31;Navarra;2019;5;Otras;0;0;0
12;Galicia;32;Ourense;2019;5;Otras;1;1000;1000
03;Principado de Asturias;33;Asturias;2019;5;Otras;0;0;0
07;Castilla y León;34;Palencia;2019;5;Otras;0;0;0
05;Canarias;35;Palmas, Las;2019;5;Otras;1;0;0
12;Galicia;36;Pontevedra;2019;5;Otras;1;3000;3000
07;Castilla y León;37;Salamanca;2019;5;Otras;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2019;5;Otras;2;100000;100000
06;Cantabria;39;Cantabria;2019;5;Otras;0;0;0
07;Castilla y León;40;Segovia;2019;5;Otras;0;0;0
01;Andalucía;41;Sevilla;2019;5;Otras;1;3030;3030
07;Castilla y León;42;Soria;2019;5;Otras;0;0;0
09;Cataluña;43;Tarragona;2019;5;Otras;0;0;0
02;Aragón;44;Teruel;2019;5;Otras;0;0;0
08;Castilla-La Mancha;45;Toledo;2019;5;Otras;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2019;5;Otras;5;88702;88702
07;Castilla y León;47;Valladolid;2019;5;Otras;0;0;0
16;País Vasco;48;Bizkaia;2019;5;Otras;2;3100;3100
07;Castilla y León;49;Zamora;2019;5;Otras;1;0;0
02;Aragón;50;Zaragoza;2019;5;Otras;3;2500;2500
18;Ceuta;51;Ceuta;2019;5;Otras;0;0;0
19;Melilla;52;Melilla;2019;5;Otras;0;0;0
16;País Vasco;01;Araba / Álava;2019;6;SA;0;0;0
08;Castilla-La Mancha;02;Albacete;2019;6;SA;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2019;6;SA;0;0;0
01;Andalucía;04;Almería;2019;6;SA;0;0;0
07;Castilla y León;05;Ávila;2019;6;SA;0;0;0
11;Extremadura;06;Badajoz;2019;6;SA;0;0;0
04;Illes Balears;07;Illes Balears;2019;6;SA;0;0;0
09;Cataluña;08;Barcelona;2019;6;SA;5;600000;600000
07;Castilla y León;09;Burgos;2019;6;SA;0;0;0
11;Extremadura;10;Cáceres;2019;6;SA;0;0;0
01;Andalucía;11;Cádiz;2019;6;SA;2;1156711;308717
10;Comunitat Valenciana;12;Castelló / Castellón;2019;6;SA;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2019;6;SA;0;0;0
01;Andalucía;14;Córdoba;2019;6;SA;0;0;0
12;Galicia;15;Coruña, A;2019;6;SA;0;0;0
08;Castilla-La Mancha;16;Cuenca;2019;6;SA;0;0;0
09;Cataluña;17;Girona;2019;6;SA;1;60000;60000
01;Andalucía;18;Granada;2019;6;SA;0;0;0
08;Castilla-La Mancha;19;Guadalajara;2019;6;SA;0;0;0
16;País Vasco;20;Gipuzkoa;2019;6;SA;1;1200000;600000
01;Andalucía;21;Huelva;2019;6;SA;0;0;0
02;Aragón;22;Huesca;2019;6;SA;0;0;0
01;Andalucía;23;Jaén;2019;6;SA;0;0;0
07;Castilla y León;24;León;2019;6;SA;0;0;0
09;Cataluña;25;Lleida;2019;6;SA;0;0;0
17;La Rioja;26;Rioja, La;2019;6;SA;1;60000;60000
12;Galicia;27;Lugo;2019;6;SA;0;0;0
13;Comunidad de Madrid;28;Madrid;2019;6;SA;13;1826000;1691000
01;Andalucía;29;Málaga;2019;6;SA;0;0;0
14;Región de Murcia;30;Murcia;2019;6;SA;1;106200;106200
15;C. Foral de Navarra;31;Navarra;2019;6;SA;0;0;0
12;Galicia;32;Ourense;2019;6;SA;1;60000;15000
03;Principado de Asturias;33;Asturias;2019;6;SA;0;0;0
07;Castilla y León;34;Palencia;2019;6;SA;0;0;0
05;Canarias;35;Palmas, Las;2019;6;SA;0;0;0
12;Galicia;36;Pontevedra;2019;6;SA;1;1284000;1284000
07;Castilla y León;37;Salamanca;2019;6;SA;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2019;6;SA;0;0;0
06;Cantabria;39;Cantabria;2019;6;SA;0;0;0
07;Castilla y León;40;Segovia;2019;6;SA;0;0;0
01;Andalucía;41;Sevilla;2019;6;SA;0;0;0
07;Castilla y León;42;Soria;2019;6;SA;1;60000;60000
09;Cataluña;43;Tarragona;2019;6;SA;0;0;0
02;Aragón;44;Teruel;2019;6;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2019;6;SA;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2019;6;SA;1;60000;60000
07;Castilla y León;47;Valladolid;2019;6;SA;0;0;0
16;País Vasco;48;Bizkaia;2019;6;SA;1;1200000;600000
07;Castilla y León;49;Zamora;2019;6;SA;1;1000000;1000000
02;Aragón;50;Zaragoza;2019;6;SA;0;0;0
18;Ceuta;51;Ceuta;2019;6;SA;0;0;0
19;Melilla;52;Melilla;2019;6;SA;0;0;0
16;País Vasco;01;Araba / Álava;2019;6;SL;36;13088615;13088615
08;Castilla-La Mancha;02;Albacete;2019;6;SL;41;252374;252374
10;Comunitat Valenciana;03;Alacant / Alicante;2019;6;SL;357;19687806;19687806
01;Andalucía;04;Almería;2019;6;SL;108;3939473;3939473
07;Castilla y León;05;Ávila;2019;6;SL;5;15106;15106
11;Extremadura;06;Badajoz;2019;6;SL;64;916315;916315
04;Illes Balears;07;Illes Balears;2019;6;SL;262;8851858;8851858
09;Cataluña;08;Barcelona;2019;6;SL;1063;33658061;33658061
07;Castilla y León;09;Burgos;2019;6;SL;27;279697;279697
11;Extremadura;10;Cáceres;2019;6;SL;26;137922;137922
01;Andalucía;11;Cádiz;2019;6;SL;109;1123539;1123539
10;Comunitat Valenciana;12;Castelló / Castellón;2019;6;SL;60;546210;546210
08;Castilla-La Mancha;13;Ciudad Real;2019;6;SL;41;325735;325735
01;Andalucía;14;Córdoba;2019;6;SL;75;916695;916695
12;Galicia;15;Coruña, A;2019;6;SL;116;6135751;6135751
08;Castilla-La Mancha;16;Cuenca;2019;6;SL;25;372150;372150
09;Cataluña;17;Girona;2019;6;SL;100;1442167;1442167
01;Andalucía;18;Granada;2019;6;SL;96;1571314;1571314
08;Castilla-La Mancha;19;Guadalajara;2019;6;SL;19;74908;74908
16;País Vasco;20;Gipuzkoa;2019;6;SL;69;3934120;3934120
01;Andalucía;21;Huelva;2019;6;SL;53;374960;374960
02;Aragón;22;Huesca;2019;6;SL;26;1057644;1057644
01;Andalucía;23;Jaén;2019;6;SL;35;1064548;1064548
07;Castilla y León;24;León;2019;6;SL;44;351098;351098
09;Cataluña;25;Lleida;2019;6;SL;77;4359844;4359844
17;La Rioja;26;Rioja, La;2019;6;SL;40;686741;686741
12;Galicia;27;Lugo;2019;6;SL;24;350939;350939
13;Comunidad de Madrid;28;Madrid;2019;6;SL;1790;72860700;72860700
01;Andalucía;29;Málaga;2019;6;SL;470;6833371;6833371
14;Región de Murcia;30;Murcia;2019;6;SL;179;4126172;4126172
15;C. Foral de Navarra;31;Navarra;2019;6;SL;63;1225670;1225670
12;Galicia;32;Ourense;2019;6;SL;32;174147;174147
03;Principado de Asturias;33;Asturias;2019;6;SL;103;1820672;1820672
07;Castilla y León;34;Palencia;2019;6;SL;8;69350;69350
05;Canarias;35;Palmas, Las;2019;6;SL;130;578628;578628
12;Galicia;36;Pontevedra;2019;6;SL;119;8319458;8319458
07;Castilla y León;37;Salamanca;2019;6;SL;24;53612794;53612794
05;Canarias;38;Santa Cruz de Tenerife;2019;6;SL;136;2128552;2128552
06;Cantabria;39;Cantabria;2019;6;SL;64;1550622;1550622
07;Castilla y León;40;Segovia;2019;6;SL;16;411660;411660
01;Andalucía;41;Sevilla;2019;6;SL;274;17215398;17215398
07;Castilla y León;42;Soria;2019;6;SL;8;66000;66000
09;Cataluña;43;Tarragona;2019;6;SL;119;3328199;3328199
02;Aragón;44;Teruel;2019;6;SL;5;144500;144500
08;Castilla-La Mancha;45;Toledo;2019;6;SL;80;542185;542185
10;Comunitat Valenciana;46;València / Valencia;2019;6;SL;440;20507987;20507987
07;Castilla y León;47;Valladolid;2019;6;SL;69;1668816;1668816
16;País Vasco;48;Bizkaia;2019;6;SL;144;2176765;2176765
07;Castilla y León;49;Zamora;2019;6;SL;11;61450;61450
02;Aragón;50;Zaragoza;2019;6;SL;121;753642;753642
18;Ceuta;51;Ceuta;2019;6;SL;6;23385;23385
19;Melilla;52;Melilla;2019;6;SL;8;24840;24840
16;País Vasco;01;Araba / Álava;2019;6;Otras;1;100;100
08;Castilla-La Mancha;02;Albacete;2019;6;Otras;1;27000;27000
10;Comunitat Valenciana;03;Alacant / Alicante;2019;6;Otras;1;600;600
01;Andalucía;04;Almería;2019;6;Otras;0;0;0
07;Castilla y León;05;Ávila;2019;6;Otras;0;0;0
11;Extremadura;06;Badajoz;2019;6;Otras;0;0;0
04;Illes Balears;07;Illes Balears;2019;6;Otras;0;0;0
09;Cataluña;08;Barcelona;2019;6;Otras;8;26160;26160
07;Castilla y León;09;Burgos;2019;6;Otras;0;0;0
11;Extremadura;10;Cáceres;2019;6;Otras;0;0;0
01;Andalucía;11;Cádiz;2019;6;Otras;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2019;6;Otras;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2019;6;Otras;0;0;0
01;Andalucía;14;Córdoba;2019;6;Otras;0;0;0
12;Galicia;15;Coruña, A;2019;6;Otras;1;100;100
08;Castilla-La Mancha;16;Cuenca;2019;6;Otras;0;0;0
09;Cataluña;17;Girona;2019;6;Otras;1;600;600
01;Andalucía;18;Granada;2019;6;Otras;1;999;999
08;Castilla-La Mancha;19;Guadalajara;2019;6;Otras;0;0;0
16;País Vasco;20;Gipuzkoa;2019;6;Otras;1;0;0
01;Andalucía;21;Huelva;2019;6;Otras;0;0;0
02;Aragón;22;Huesca;2019;6;Otras;0;0;0
01;Andalucía;23;Jaén;2019;6;Otras;1;474275;474275
07;Castilla y León;24;León;2019;6;Otras;0;0;0
09;Cataluña;25;Lleida;2019;6;Otras;0;0;0
17;La Rioja;26;Rioja, La;2019;6;Otras;0;0;0
12;Galicia;27;Lugo;2019;6;Otras;0;0;0
13;Comunidad de Madrid;28;Madrid;2019;6;Otras;22;11101;11101
01;Andalucía;29;Málaga;2019;6;Otras;2;3000;3000
14;Región de Murcia;30;Murcia;2019;6;Otras;1;3000;3000
15;C. Foral de Navarra;31;Navarra;2019;6;Otras;3;66002;66002
12;Galicia;32;Ourense;2019;6;Otras;0;0;0
03;Principado de Asturias;33;Asturias;2019;6;Otras;2;100;100
07;Castilla y León;34;Palencia;2019;6;Otras;0;0;0
05;Canarias;35;Palmas, Las;2019;6;Otras;1;0;0
12;Galicia;36;Pontevedra;2019;6;Otras;1;2000;2000
07;Castilla y León;37;Salamanca;2019;6;Otras;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2019;6;Otras;3;3000;3000
06;Cantabria;39;Cantabria;2019;6;Otras;1;0;0
07;Castilla y León;40;Segovia;2019;6;Otras;0;0;0
01;Andalucía;41;Sevilla;2019;6;Otras;0;0;0
07;Castilla y León;42;Soria;2019;6;Otras;0;0;0
09;Cataluña;43;Tarragona;2019;6;Otras;0;0;0
02;Aragón;44;Teruel;2019;6;Otras;0;0;0
08;Castilla-La Mancha;45;Toledo;2019;6;Otras;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2019;6;Otras;4;800;800
07;Castilla y León;47;Valladolid;2019;6;Otras;1;0;0
16;País Vasco;48;Bizkaia;2019;6;Otras;0;0;0
07;Castilla y León;49;Zamora;2019;6;Otras;1;4000;4000
02;Aragón;50;Zaragoza;2019;6;Otras;1;500;500
18;Ceuta;51;Ceuta;2019;6;Otras;0;0;0
19;Melilla;52;Melilla;2019;6;Otras;0;0;0
16;País Vasco;01;Araba / Álava;2019;7;SA;0;0;0
08;Castilla-La Mancha;02;Albacete;2019;7;SA;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2019;7;SA;0;0;0
01;Andalucía;04;Almería;2019;7;SA;0;0;0
07;Castilla y León;05;Ávila;2019;7;SA;0;0;0
11;Extremadura;06;Badajoz;2019;7;SA;0;0;0
04;Illes Balears;07;Illes Balears;2019;7;SA;0;0;0
09;Cataluña;08;Barcelona;2019;7;SA;3;420000;420000
07;Castilla y León;09;Burgos;2019;7;SA;0;0;0
11;Extremadura;10;Cáceres;2019;7;SA;0;0;0
01;Andalucía;11;Cádiz;2019;7;SA;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2019;7;SA;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2019;7;SA;0;0;0
01;Andalucía;14;Córdoba;2019;7;SA;0;0;0
12;Galicia;15;Coruña, A;2019;7;SA;0;0;0
08;Castilla-La Mancha;16;Cuenca;2019;7;SA;0;0;0
09;Cataluña;17;Girona;2019;7;SA;0;0;0
01;Andalucía;18;Granada;2019;7;SA;0;0;0
08;Castilla-La Mancha;19;Guadalajara;2019;7;SA;0;0;0
16;País Vasco;20;Gipuzkoa;2019;7;SA;0;0;0
01;Andalucía;21;Huelva;2019;7;SA;0;0;0
02;Aragón;22;Huesca;2019;7;SA;0;0;0
01;Andalucía;23;Jaén;2019;7;SA;0;0;0
07;Castilla y León;24;León;2019;7;SA;1;60000;15000
09;Cataluña;25;Lleida;2019;7;SA;0;0;0
17;La Rioja;26;Rioja, La;2019;7;SA;0;0;0
12;Galicia;27;Lugo;2019;7;SA;0;0;0
13;Comunidad de Madrid;28;Madrid;2019;7;SA;24;26505020;15380010
01;Andalucía;29;Málaga;2019;7;SA;2;180000;135000
14;Región de Murcia;30;Murcia;2019;7;SA;0;0;0
15;C. Foral de Navarra;31;Navarra;2019;7;SA;0;0;0
12;Galicia;32;Ourense;2019;7;SA;0;0;0
03;Principado de Asturias;33;Asturias;2019;7;SA;1;60000;60000
07;Castilla y León;34;Palencia;2019;7;SA;0;0;0
05;Canarias;35;Palmas, Las;2019;7;SA;0;0;0
12;Galicia;36;Pontevedra;2019;7;SA;1;95950;95950
07;Castilla y León;37;Salamanca;2019;7;SA;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2019;7;SA;1;60000;60000
06;Cantabria;39;Cantabria;2019;7;SA;0;0;0
07;Castilla y León;40;Segovia;2019;7;SA;0;0;0
01;Andalucía;41;Sevilla;2019;7;SA;1;60000;60000
07;Castilla y León;42;Soria;2019;7;SA;0;0;0
09;Cataluña;43;Tarragona;2019;7;SA;0;0;0
02;Aragón;44;Teruel;2019;7;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2019;7;SA;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2019;7;SA;0;0;0
07;Castilla y León;47;Valladolid;2019;7;SA;0;0;0
16;País Vasco;48;Bizkaia;2019;7;SA;0;0;0
07;Castilla y León;49;Zamora;2019;7;SA;0;0;0
02;Aragón;50;Zaragoza;2019;7;SA;0;0;0
18;Ceuta;51;Ceuta;2019;7;SA;0;0;0
19;Melilla;52;Melilla;2019;7;SA;0;0;0
16;País Vasco;01;Araba / Álava;2019;7;SL;40;2149587;2149587
08;Castilla-La Mancha;02;Albacete;2019;7;SL;39;6086654;6086654
10;Comunitat Valenciana;03;Alacant / Alicante;2019;7;SL;416;15856284;15856284
01;Andalucía;04;Almería;2019;7;SL;97;1193726;1193726
07;Castilla y León;05;Ávila;2019;7;SL;8;598405;598405
11;Extremadura;06;Badajoz;2019;7;SL;47;1631260;1631260
04;Illes Balears;07;Illes Balears;2019;7;SL;230;6625092;6625092
09;Cataluña;08;Barcelona;2019;7;SL;1278;42367201;42367201
07;Castilla y León;09;Burgos;2019;7;SL;26;303797;303797
11;Extremadura;10;Cáceres;2019;7;SL;26;108605;108605
01;Andalucía;11;Cádiz;2019;7;SL;150;1767949;1767949
10;Comunitat Valenciana;12;Castelló / Castellón;2019;7;SL;81;2666909;2666909
08;Castilla-La Mancha;13;Ciudad Real;2019;7;SL;48;1207835;1207835
01;Andalucía;14;Córdoba;2019;7;SL;81;2242434;2242434
12;Galicia;15;Coruña, A;2019;7;SL;105;2061541;2061541
08;Castilla-La Mancha;16;Cuenca;2019;7;SL;13;343890;343890
09;Cataluña;17;Girona;2019;7;SL;93;1446537;1446537
01;Andalucía;18;Granada;2019;7;SL;136;4889138;4889138
08;Castilla-La Mancha;19;Guadalajara;2019;7;SL;20;362500;362500
16;País Vasco;20;Gipuzkoa;2019;7;SL;84;2554389;2554389
01;Andalucía;21;Huelva;2019;7;SL;50;1681556;1681556
02;Aragón;22;Huesca;2019;7;SL;24;711611;711611
01;Andalucía;23;Jaén;2019;7;SL;35;946780;946780
07;Castilla y León;24;León;2019;7;SL;36;15602871;15602871
09;Cataluña;25;Lleida;2019;7;SL;47;974998;974998
17;La Rioja;26;Rioja, La;2019;7;SL;44;1413661;1413661
12;Galicia;27;Lugo;2019;7;SL;36;10697543;10697543
13;Comunidad de Madrid;28;Madrid;2019;7;SL;1951;90219135;90219135
01;Andalucía;29;Málaga;2019;7;SL;408;7043776;7043776
14;Región de Murcia;30;Murcia;2019;7;SL;190;12613834;12613834
15;C. Foral de Navarra;31;Navarra;2019;7;SL;48;24991887;24991887
12;Galicia;32;Ourense;2019;7;SL;25;467646;467646
03;Principado de Asturias;33;Asturias;2019;7;SL;106;1637709;1637709
07;Castilla y León;34;Palencia;2019;7;SL;7;142100;142100
05;Canarias;35;Palmas, Las;2019;7;SL;142;1608036;1608036
12;Galicia;36;Pontevedra;2019;7;SL;114;74397703;74397703
07;Castilla y León;37;Salamanca;2019;7;SL;32;494246;494246
05;Canarias;38;Santa Cruz de Tenerife;2019;7;SL;135;2440435;2440435
06;Cantabria;39;Cantabria;2019;7;SL;43;612438;612438
07;Castilla y León;40;Segovia;2019;7;SL;11;8816299;8816299
01;Andalucía;41;Sevilla;2019;7;SL;341;11895597;11895597
07;Castilla y León;42;Soria;2019;7;SL;11;264500;264500
09;Cataluña;43;Tarragona;2019;7;SL;113;5776602;5776602
02;Aragón;44;Teruel;2019;7;SL;6;48110;48110
08;Castilla-La Mancha;45;Toledo;2019;7;SL;77;2156764;2156764
10;Comunitat Valenciana;46;València / Valencia;2019;7;SL;415;411115330;411115330
07;Castilla y León;47;Valladolid;2019;7;SL;81;1197313;1197313
16;País Vasco;48;Bizkaia;2019;7;SL;147;4981361;4981361
07;Castilla y León;49;Zamora;2019;7;SL;6;246030;246030
02;Aragón;50;Zaragoza;2019;7;SL;117;3981074;3981074
18;Ceuta;51;Ceuta;2019;7;SL;2;88100;88100
19;Melilla;52;Melilla;2019;7;SL;5;17000;17000
16;País Vasco;01;Araba / Álava;2019;7;Otras;0;0;0
08;Castilla-La Mancha;02;Albacete;2019;7;Otras;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2019;7;Otras;5;6006;6006
01;Andalucía;04;Almería;2019;7;Otras;0;0;0
07;Castilla y León;05;Ávila;2019;7;Otras;0;0;0
11;Extremadura;06;Badajoz;2019;7;Otras;0;0;0
04;Illes Balears;07;Illes Balears;2019;7;Otras;0;0;0
09;Cataluña;08;Barcelona;2019;7;Otras;24;29250;29250
07;Castilla y León;09;Burgos;2019;7;Otras;0;0;0
11;Extremadura;10;Cáceres;2019;7;Otras;1;29000;29000
01;Andalucía;11;Cádiz;2019;7;Otras;1;500;500
10;Comunitat Valenciana;12;Castelló / Castellón;2019;7;Otras;2;3000;3000
08;Castilla-La Mancha;13;Ciudad Real;2019;7;Otras;0;0;0
01;Andalucía;14;Córdoba;2019;7;Otras;0;0;0
12;Galicia;15;Coruña, A;2019;7;Otras;1;1500;1500
08;Castilla-La Mancha;16;Cuenca;2019;7;Otras;0;0;0
09;Cataluña;17;Girona;2019;7;Otras;0;0;0
01;Andalucía;18;Granada;2019;7;Otras;1;0;0
08;Castilla-La Mancha;19;Guadalajara;2019;7;Otras;0;0;0
16;País Vasco;20;Gipuzkoa;2019;7;Otras;1;0;0
01;Andalucía;21;Huelva;2019;7;Otras;0;0;0
02;Aragón;22;Huesca;2019;7;Otras;1;500;500
01;Andalucía;23;Jaén;2019;7;Otras;0;0;0
07;Castilla y León;24;León;2019;7;Otras;0;0;0
09;Cataluña;25;Lleida;2019;7;Otras;0;0;0
17;La Rioja;26;Rioja, La;2019;7;Otras;0;0;0
12;Galicia;27;Lugo;2019;7;Otras;0;0;0
13;Comunidad de Madrid;28;Madrid;2019;7;Otras;17;516000;516000
01;Andalucía;29;Málaga;2019;7;Otras;2;3000;3000
14;Región de Murcia;30;Murcia;2019;7;Otras;0;0;0
